gene_name	gene_id	transcript_id	ctrl_status	tss_chr_hg38	tss_start_hg38	tss_strand_hg38	meets_filter	rep1_score	rep2_score	mean_score	padj
SNHG14	ENSG00000224078.12_2	ENST00000452731.5_1	lncRNA	chr15	25252224	+	False	1.3931810951548609	2.0301234250270688	1.7116522600909647	filter not met
PWRN1	ENSG00000259905.5_1	ENST00000562501.1_1	lncRNA	chr15	24570026	+	False	1.2242006695253893	2.1988301070489444	1.7115153882871663	filter not met
RP11-69M1.8	ENSG00000282080.1_2	ENST00000631571.1_1	lncRNA	chr12	8018993	-	False	2.253911494030449	1.1689085796322725	1.7114100368313607	filter not met
GS1-293C5.1	ENSG00000273138.1_1	ENST00000608730.1_1	lncRNA	chr7	95416188	+	False	2.0862411050613616	1.3364229745258094	1.7113320397935858	filter not met
RP11-307P5.1	ENSG00000227681.5_2	ENST00000432506.5_1	lncRNA	chr6	147660704	+	False	1.8498704499777237	1.57262283197759	1.7112466409776568	filter not met
RP11-797D24.4	ENSG00000272678.1_1	ENST00000608436.1_1	lncRNA	chr3	123283593	+	False	2.6151455571856057	0.8072615639214908	1.7112035605535485	filter not met
RP11-1102P16.1	ENSG00000253379.5_2	ENST00000518177.2_1	lncRNA	chr8	71592005	-	False	1.9589987479348063	1.4632702242672546	1.7111344861010305	filter not met
CTB-25B13.9	ENSG00000267092.2_1	ENST00000590252.2_1	lncRNA	chr19	1507991	+	False	1.3996971849018545	2.022408467042769	1.7110528259723117	filter not met
RP11-83N9.5	ENSG00000260193.1_1	['ENST00000563018.1_1', 'ENST00000566567.1_1']	lncRNA	chr9	136109435	-	True	2.3993365878601423	1.0224880302468649	1.7109123090535037	1.0
RP11-978I15.10	ENSG00000236817.5_2	ENST00000446347.1_1	lncRNA	chr1	247640873	-	True	2.094925111851253	1.326104963721606	1.7105150377864295	0.9566900954408508
RP11-339B21.13	ENSG00000272696.1_1	ENST00000609315.1_1	lncRNA	chr9	128316337	+	False	1.3789798035609182	2.0418310758779383	1.7104054397194282	filter not met
LINC00599	ENSG00000253230.7_2	ENST00000521242.1_1	lncRNA	chr8	9905366	-	False	1.8718564207052124	1.5488513471627934	1.710353883934003	filter not met
RP11-91H12.1	ENSG00000280068.1_1	ENST00000623875.1_1	lncRNA	chr5	175904370	-	False	2.542145894959312	0.8784273505580359	1.710286622758674	filter not met
MIR1539	ENSG00000265496.4_2	ENST00000581232.1_1	lncRNA	chr18	49487327	+	False	1.8823273974019483	1.5377527145519645	1.7100400559769566	filter not met
MIR4435-2HG	ENSG00000172965.14_2	ENST00000609220.1_1	lncRNA	chr2	111344097	-	False	1.5837873295954898	1.8358729669893843	1.7098301482924372	filter not met
LMCD1-AS1	ENSG00000227110.6_2	['ENST00000420095.1_1', 'ENST00000446281.5_1', 'ENST00000452802.5_1', 'ENST00000455811.2_1']	lncRNA	chr3	8501661	-	False	1.8357022048448892	1.5837826972866231	1.7097424510657562	filter not met
PP7080	ENSG00000188242.4_1	ENST00000510604.1_1	lncRNA	chr5	472976	-	False	1.7122169891615475	1.7069662410721278	1.7095916151168378	filter not met
PTOV1-AS2	ENSG00000269352.1_1	['ENST00000593654.1_1', 'ENST00000599259.1_1', 'ENST00000601893.1_1']	lncRNA	chr19	49859324	-	False	2.3250413722455034	1.093723124059145	1.7093822481523242	filter not met
MT1G	ENSG00000125144.13_2	['ENST00000379811.3_2', 'ENST00000444837.6_2']	diff. expr. mRNA	chr16	56668064	-	False	1.9375271497985247	1.4809889251231954	1.70925803746086	filter not met
RP11-165F24.3	ENSG00000227155.7_1	ENST00000628764.1_1	lncRNA	chr9	456206	-	False	1.152875515535423	2.2654373869334887	1.7091564512344557	filter not met
AC005537.2	ENSG00000232006.8_1	ENST00000588324.1_1	lncRNA	chr7	42963342	-	False	2.5958316813563926	0.8222256886728475	1.70902868501462	filter not met
CTD-2034I4.2	ENSG00000259594.5_2	ENST00000558141.5_1	lncRNA	chr15	81554003	+	False	1.8475267703271656	1.5705113828166033	1.7090190765718845	filter not met
SAP30L-AS1	ENSG00000245275.7_2	ENST00000501280.3_1	lncRNA	chr5	154445854	-	False	1.4574551068679056	1.96011155500568	1.708783330936793	filter not met
RP11-404J23.1	ENSG00000250993.1_1	ENST00000512036.1_1	lncRNA	chr4	179465306	-	False	2.191048694703165	1.2255973147858108	1.7083230047444882	filter not met
RP11-397A16.1	ENSG00000267284.1_1	ENST00000592936.1_1	lncRNA	chr18	55721140	+	False	2.2254211114466345	1.190656114266318	1.7080386128564762	filter not met
RP11-24J19.1	ENSG00000258761.1_2	ENST00000557683.1_1	lncRNA	chr15	92172435	-	False	2.2450698281514	1.1709523344044888	1.7080110812779443	filter not met
RP11-603J24.6	ENSG00000258345.1_1	ENST00000550840.1_1	lncRNA	chr12	56120313	-	False	2.1658609139261453	1.2501533491599444	1.7080071315430447	filter not met
XXbac-B135H6.15	ENSG00000237476.1_1	ENST00000444039.1_1	lncRNA	chr22	20957108	+	False	1.891782521630404	1.5240552245400258	1.707918873085215	filter not met
RP11-54O7.18	ENSG00000273443.1_1	ENST00000442292.2_1	lncRNA	chr1	1063289	-	False	1.8027898177531507	1.6127756337435537	1.7077827257483518	filter not met
RP11-556O5.6	ENSG00000268955.2_2	ENST00000594215.2_1	lncRNA	chr8	8189194	-	False	2.429906855820813	0.9854263551040128	1.7076666054624132	filter not met
RP11-138I1.2	ENSG00000264739.1_1	ENST00000580996.1_1	lncRNA	chr17	16416659	-	False	2.0570418382896887	1.3582529628421294	1.7076474005659092	filter not met
RP11-337N6.2	ENSG00000271825.1_1	ENST00000606180.1_1	lncRNA	chr2	177300600	+	False	0.9573514471850314	2.457860660032773	1.7076060536089022	filter not met
AC159540.1	ENSG00000230606.6	ENST00000411738.1	lncRNA	chr2	97423528	-	False	2.108750116910191	1.3063572973119726	1.7075537071110818	filter not met
PTCSC3	ENSG00000259104.2_1	ENST00000556013.2_1	lncRNA	chr14	36176528	-	False	2.4170737198636822	0.9977481695548912	1.707410944709287	filter not met
RP11-879F14.3	ENSG00000267316.5_1	ENST00000587138.5_1	lncRNA	chr18	61577150	-	False	1.5484565219093325	1.8662680024125164	1.7073622621609243	filter not met
RP11-399E6.1	ENSG00000235358.1_1	ENST00000422305.1_1	lncRNA	chr1	41260781	+	False	2.110900301507165	1.3037675880000692	1.707333944753617	filter not met
CTD-2026K11.1	ENSG00000260892.1_1	ENST00000569467.1_1	lncRNA	chr15	75676227	+	False	1.6096246208704277	1.8049891029849956	1.7073068619277114	filter not met
ZNF337-AS1	ENSG00000213742.6_1	['ENST00000414393.5_1', 'ENST00000439498.5_1', 'ENST00000455791.5_1']	lncRNA	chr20	25624047	+	True	2.0839687814461376	1.3303821111713139	1.707175446308726	0.9570099919090829
CASC15	ENSG00000272168.6_2	ENST00000606851.5_1	lncRNA	chr6	21666443	+	False	1.8945277838689485	1.519621619470495	1.7070747016697216	filter not met
RP11-141M3.6	ENSG00000273328.5_2	ENST00000471537.3_1	lncRNA	chr3	42809475	+	False	1.678407755092355	1.735213036230033	1.7068103956611942	filter not met
RP11-21M24.2	ENSG00000260790.1_1	ENST00000568827.1_1	lncRNA	chr16	22374834	+	False	2.1714332554902485	1.2420446038910768	1.7067389296906628	filter not met
LINC00894	ENSG00000235703.5_2	ENST00000449111.5_1	lncRNA	chrX	149938616	+	False	1.7270027653439115	1.6861783569609277	1.7065905611524197	filter not met
LINC00671	ENSG00000213373.7_1	ENST00000417193.5_1	lncRNA	chr17	42898703	-	False	1.8059798665412825	1.6068284900811565	1.7064041783112196	filter not met
FAM222A-AS1	ENSG00000255650.5_1	ENST00000541723.5_1	lncRNA	chr12	109773483	-	False	2.2186565971573704	1.1935040428058952	1.7060803199816328	filter not met
AP000437.3	ENSG00000279549.1_2	ENST00000624057.1_1	lncRNA	chr11	61145463	-	False	1.7364614852597933	1.6751307614358402	1.7057961233478167	filter not met
RP13-20L14.1	ENSG00000260011.2_1	ENST00000566971.2_1	lncRNA	chr17	82382689	-	False	2.2809470485674304	1.1305473855917063	1.7057472170795684	filter not met
RP11-541G9.1	ENSG00000258131.1_2	ENST00000552238.1_1	lncRNA	chr12	96985657	+	False	2.047139396557504	1.3643297187734482	1.7057345576654759	filter not met
RP11-292F22.5	ENSG00000226667.2	ENST00000418196.2	lncRNA	chr10	46202635	-	False	2.3511117387996916	1.0600622718761028	1.7055870053378974	filter not met
RP11-541P9.3	ENSG00000250061.5_1	ENST00000503504.1_1	lncRNA	chr5	163437321	-	False	0.3742559464392081	3.036574737998337	1.7054153422187728	filter not met
AC005682.5	ENSG00000228649.8_1	ENST00000422542.3_1	lncRNA	chr7	22856495	+	False	1.2827949840956632	2.1278785881528224	1.7053367861242428	filter not met
MALAT1	ENSG00000251562.7_1	ENST00000534336.1_1	lncRNA	chr11	65497761	+	False	1.7380065861840464	1.671937775499559	1.7049721808418026	filter not met
RP11-146F11.5	ENSG00000260167.1_1	ENST00000563540.1_1	lncRNA	chr16	30585904	+	False	1.4769849900521412	1.9329573897428305	1.7049711898974858	filter not met
AC000032.2	ENSG00000260246.1_1	ENST00000562538.1_1	lncRNA	chr1	109693741	-	False	1.8289088228849981	1.58059796481671	1.7047533938508541	filter not met
RP11-295P9.3	ENSG00000239665.8_2	ENST00000430721.2_1	lncRNA	chr10	13653825	+	False	2.0933366852653483	1.3157059449221238	1.7045213150937355	filter not met
HOXB7	ENSG00000260027.4_2	ENST00000567101.2_1	diff. expr. mRNA	chr17	48633621	-	False	2.5264679038378244	0.8823813940424169	1.7044246489401207	filter not met
RP4-614C15.2	ENSG00000225129.1_1	ENST00000424662.1_1	lncRNA	chr20	59357773	-	False	1.5690677840891103	1.8397053710193	1.704386577554205	filter not met
RP11-260A9.6	ENSG00000264734.1_1	ENST00000580280.1_1	lncRNA	chr17	26999940	-	False	2.4231692834667613	0.9854489730409676	1.7043091282538645	filter not met
LINC00379	ENSG00000229557.1_1	ENST00000427717.1_1	lncRNA	chr13	91131409	-	False	1.3786196375054007	2.02991651589593	1.7042680767006655	filter not met
ZNF793-AS1	ENSG00000266916.5_2	['ENST00000585397.1_1', 'ENST00000588845.2_1']	lncRNA	chr19	37506353	-	False	1.4072923819318723	2.0008723944144644	1.7040823881731684	filter not met
RP11-554J4.1	ENSG00000272606.1_1	ENST00000608113.1_1	lncRNA	chr2	55617932	+	False	2.2042066047141993	1.2036960670276424	1.7039513358709206	filter not met
RP11-50D16.4	ENSG00000273507.4_1	['ENST00000614005.1_1', 'ENST00000618106.4_1']	lncRNA	chr13	39053072	+	False	2.103267140190103	1.304626990830242	1.7039470655101725	filter not met
C1RL-AS1	ENSG00000205885.7_1	ENST00000535078.1_1	lncRNA	chr12	7120558	+	False	1.895690313744988	1.51183521262627	1.7037627631856294	filter not met
TDGF1	ENSG00000241186.8_2	ENST00000493282.5_1	diff. expr. mRNA	chr3	46577787	+	False	1.8955065811991598	1.5119034551712902	1.7037050181852251	filter not met
HOXA-AS3	ENSG00000254369.6_2	ENST00000518848.5_1	lncRNA	chr7	27129954	+	False	2.218831972691264	1.1885582023947645	1.7036950875430144	filter not met
RP11-573D15.3	ENSG00000231724.1_1	ENST00000434957.1_1	lncRNA	chr3	186807692	+	False	2.1134073946657934	1.2934050676204718	1.7034062311431328	filter not met
RP11-297M9.2	ENSG00000260432.1	ENST00000562861.1	lncRNA	chr16	9758040	-	False	2.3430936176373818	1.0632095709136626	1.7031515942755224	filter not met
RP5-843L14.1	ENSG00000225657.2_2	ENST00000437350.1_1	lncRNA	chr20	56596310	+	False	1.2239260425217862	2.1818036394525677	1.7028648409871767	filter not met
AP000432.3	ENSG00000279648.1_1	ENST00000624164.1_1	lncRNA	chr21	17705408	+	True	1.8810122096085935	1.5246627658905891	1.702837487749591	0.924844973760521
NUTM2B-AS1	ENSG00000225484.6_2	['ENST00000496359.5_1', 'ENST00000619625.4_1', 'ENST00000496359.5_1', 'ENST00000619625.4_1']	lncRNA	chr10	79826352	-	False	1.4436156279142225	1.961966922563887	1.7027912752390546	filter not met
NUTM2B-AS1	ENSG00000225484.6_2	['ENST00000496359.5_1', 'ENST00000619625.4_1']	lncRNA	chr10	79826352	-	False	1.4436156279142225	1.961966922563887	1.7027912752390546	filter not met
RP11-505C13.1	ENSG00000230030.1_1	ENST00000453455.1_1	lncRNA	chr9	108254819	-	False	1.2918316448638203	2.113626054738482	1.7027288498011517	filter not met
RP1-97J1.2	ENSG00000227012.2_1	ENST00000449069.2_1	lncRNA	chr6	111901850	-	False	1.9871632675094757	1.4182683355621657	1.7027158015358204	filter not met
RP5-1029F21.2	ENSG00000262905.1_1	ENST00000574008.1_1	lncRNA	chr17	552807	+	False	1.7881085640783698	1.6167733187674187	1.7024409414228945	filter not met
RP11-65J3.15	ENSG00000268615.1_1	ENST00000599815.1_1	lncRNA	chr9	129328261	+	False	1.87498955722925	1.5294836382902044	1.7022365977597271	filter not met
RP11-264L1.4	ENSG00000260733.1_1	ENST00000563408.1_1	lncRNA	chr16	78506564	-	True	1.3065680564473243	2.097656942614176	1.7021124995307504	0.9121309314089449
RP11-138I17.1	ENSG00000248869.5_1	ENST00000512039.1_1	lncRNA	chr4	136921433	-	False	3.0651452808416892	0.3388040126655001	1.7019746467535946	filter not met
LINC01268	ENSG00000227502.2_1	ENST00000434296.2_1	lncRNA	chr6	113873346	-	False	2.1635548825862867	1.2401970516283756	1.7018759671073311	filter not met
CTD-2154B17.4	ENSG00000272324.5_1	ENST00000606588.1_1	lncRNA	chr5	10767624	+	False	2.3136037794389908	1.0900767846116433	1.7018402820253171	filter not met
RP11-411A19.5	ENSG00000281974.1_1	ENST00000632192.1_1	lncRNA	chr10	86948677	+	False	2.070644548721928	1.3325429792522867	1.7015937639871073	filter not met
RP11-473J6.1	ENSG00000253452.5_1	ENST00000524167.5_1	lncRNA	chr8	35862329	+	False	1.755798453565606	1.6470362172232882	1.7014173353944468	filter not met
AC098795.1	ENSG00000279405.1_1	ENST00000624022.1_1	lncRNA	chr19	56483976	-	False	1.6357205964747241	1.7669997544281666	1.7013601754514451	filter not met
INTS6-AS1	ENSG00000236778.7_2	ENST00000601034.2_1	lncRNA	chr13	51454168	+	False	2.2216561206739383	1.1808441991945715	1.7012501599342549	filter not met
VLDLR-AS1	ENSG00000236404.8_1	ENST00000416826.6_1	lncRNA	chr9	2621414	-	False	1.3879880802841031	2.01426860489544	1.7011283425897714	filter not met
AC016907.3	ENSG00000233862.5_2	ENST00000455424.1_1	lncRNA	chr2	30143803	-	False	1.2333156114291317	2.168745974053302	1.7010307927412167	filter not met
RP11-428L21.1	ENSG00000248627.1_1	ENST00000502570.1_1	lncRNA	chr4	92838841	-	False	2.279785919162148	1.1219152270751949	1.7008505731186716	filter not met
GRM7-AS1	ENSG00000236202.1_1	ENST00000420230.1_1	lncRNA	chr3	7535283	-	False	2.3767681823298483	1.0246061047641994	1.7006871435470237	filter not met
TIPARP-AS1	ENSG00000243926.1_1	['ENST00000478005.1_1', 'ENST00000492937.1_1']	lncRNA	chr3	156674378	-	False	2.217980670687516	1.1833915417841585	1.7006861062358372	filter not met
RP11-1055B8.1	ENSG00000279692.1_1	ENST00000624417.1_1	lncRNA	chr17	81397167	-	False	1.2255404496095548	2.1756574663767223	1.7005989579931384	filter not met
TRAM2-AS1	ENSG00000225791.6_1	['ENST00000453216.1_1', 'ENST00000605910.1_1']	lncRNA	chr6	52577395	+	False	1.670926326276141	1.7302144651218556	1.7005703956989984	filter not met
GATA6-AS1	ENSG00000266010.1_1	ENST00000584201.1_1	lncRNA	chr18	22168382	-	False	1.5590026667006351	1.841928007933388	1.7004653373170115	filter not met
RP4-565E6.1	ENSG00000227733.4	['ENST00000596091.1', 'ENST00000596220.1', 'ENST00000599387.1']	lncRNA	chr1	148217077	-	False	2.547440078449959	0.853271504999207	1.7003557917245828	filter not met
RP11-247A12.2	ENSG00000204055.4_2	ENST00000372490.3_1	lncRNA	chr9	129176348	+	False	2.202863278636221	1.1973795227148596	1.7001214006755403	filter not met
SCOC-AS1	ENSG00000196951.10_2	['ENST00000512692.6_1', 'ENST00000608178.5_1']	lncRNA	chr4	140373402	-	False	1.7944015726609943	1.605799464665962	1.7001005186634779	filter not met
SCOC-AS1	ENSG00000196951.10_2	['ENST00000512692.6_1', 'ENST00000608178.5_1', 'ENST00000512692.6_1', 'ENST00000608178.5_1']	lncRNA	chr4	140373402	-	False	1.7944015726609943	1.605799464665962	1.7001005186634779	filter not met
LINC00337	ENSG00000225077.2_1	ENST00000441724.1_1	lncRNA	chr1	6236185	+	False	2.3236355802871045	1.0764292205520114	1.700032400419558	filter not met
RP11-494M8.4	ENSG00000254951.7_2	ENST00000527847.5_1	lncRNA	chr11	7905961	-	False	1.429423057575541	1.9704790284987408	1.699951043037141	filter not met
MYCNOS	ENSG00000233718.5_1	['ENST00000439180.1_1', 'ENST00000453400.1_1']	lncRNA	chr2	15941250	-	False	2.390499924052812	1.0090633156785305	1.6997816198656714	filter not met
RP11-84A19.2	ENSG00000203620.2_2	ENST00000453837.1_1	lncRNA	chr1	31855567	-	False	1.1640327512491686	2.235434081702135	1.699733416475652	filter not met
RP11-497G19.1	ENSG00000257883.1_1	ENST00000546835.1_1	lncRNA	chr12	116661543	+	False	2.1032477132841825	1.2961541300086001	1.6997009216463912	filter not met
ZNF436-AS1	ENSG00000249087.6_1	['ENST00000335648.3_1', 'ENST00000437367.3_1', 'ENST00000454117.1_1', 'ENST00000518821.1_1']	lncRNA	chr1	23369198	+	False	1.4310203968257156	1.9683014311529692	1.6996609139893426	filter not met
RP11-810B23.1	ENSG00000227475.1_1	ENST00000412439.1_1	lncRNA	chr10	36090348	-	False	1.6173988162569048	1.7818985298238408	1.699648673040373	filter not met
AC010525.4	ENSG00000267117.1_1	ENST00000585559.1_1	lncRNA	chr19	55694778	-	False	1.7903851049603965	1.6087571274930184	1.699571116226707	filter not met
TM4SF19-AS1	ENSG00000235897.1_1	['ENST00000420226.1_1', 'ENST00000444939.1_1', 'ENST00000452051.1_1']	lncRNA	chr3	196318339	+	False	1.0154483518355006	2.3835525539517786	1.6995004528936395	filter not met
RP11-83A24.2	ENSG00000273247.5_2	['ENST00000608663.5_1', 'ENST00000610159.1_1']	lncRNA	chr4	139453744	-	False	1.7279440470486245	1.6704314456145712	1.6991877463315976	filter not met
RP11-933H2.4	ENSG00000250608.1_1	ENST00000502521.1_1	lncRNA	chr3	131381465	-	False	1.0485816881699013	2.349315498229527	1.6989485931997141	filter not met
AC108056.1	ENSG00000229565.1_1	ENST00000442020.1_1	lncRNA	chr4	117834362	+	True	1.9166785242796809	1.4810046952395708	1.6988416097596262	0.9358718244943698
CTD-2326C4.1	ENSG00000279757.1_2	ENST00000623805.1_1	lncRNA	chr16	72973831	-	False	1.4790885388314297	1.9183802169899595	1.6987343779106945	filter not met
RP11-165E7.1	ENSG00000267072.2_2	ENST00000632058.1_1	lncRNA	chr16	5033701	+	False	2.0312553367724235	1.366053082628741	1.698654209700582	filter not met
AC108488.4	ENSG00000242282.6_2	['ENST00000422961.5_1', 'ENST00000438482.1_1']	lncRNA	chr2	3536851	-	False	1.4516649261676002	1.945578938269123	1.6986219322183618	filter not met
RP11-1376P16.1	ENSG00000266654.1_1	ENST00000582774.1_1	lncRNA	chr17	82160056	+	False	2.1486032736253833	1.248471424290475	1.698537348957929	filter not met
ZNF528-AS1	ENSG00000269834.5_1	['ENST00000596746.1_1', 'ENST00000598892.1_1', 'ENST00000601562.5_1']	lncRNA	chr19	52397730	-	False	2.0290706940840058	1.367533255405927	1.6983019747449664	filter not met
RP11-809N8.4	ENSG00000256448.5_1	ENST00000536855.1_1	lncRNA	chr11	73405133	+	False	1.0756854635850086	2.3207410936540964	1.6982132786195523	filter not met
RP11-966I7.3	ENSG00000257748.1_1	ENST00000549013.1_1	lncRNA	chr14	28830202	-	False	1.9901006590982695	1.4062504643223532	1.6981755617103116	filter not met
LINC01198	ENSG00000231817.7_1	ENST00000595532.1_1	lncRNA	chr13	46459184	-	False	1.7044865041562582	1.6918165551153963	1.6981515296358274	filter not met
MSX2	ENSG00000120149.8_1	ENST00000239243.6_1	diff. expr. mRNA	chr5	174724596	+	True	1.5457948748179515	1.8495469816598125	1.6976709282388822	0.9035840234226733
CTD-3065B20.2	ENSG00000259212.1_1	ENST00000558389.1_1	lncRNA	chr15	90596446	-	False	1.9555046125309752	1.4396088536488527	1.697556733089914	filter not met
LINC00113	ENSG00000225298.5_1	ENST00000442550.1_1	lncRNA	chr21	27724799	+	False	1.4806252055780744	1.914439134792261	1.6975321701851678	filter not met
RP11-615I2.6	ENSG00000275383.1_1	ENST00000612545.1_1	lncRNA	chr16	68591533	+	False	1.6381864089461842	1.7568316102296286	1.6975090095879062	filter not met
AP001437.1	ENSG00000273210.1_1	ENST00000608783.1_1	lncRNA	chr21	37366013	-	False	1.746291562224244	1.6486172301279614	1.6974543961761026	filter not met
LA16c-359F1.1	ENSG00000276984.1_1	ENST00000621088.1_1	lncRNA	chr16	424542	-	False	2.247489279360127	1.1472899196338762	1.6973895994970016	filter not met
AC008440.10	ENSG00000232324.1_1	ENST00000422045.1_1	lncRNA	chr19	53864755	+	False	1.102734823115726	2.2918844373006744	1.6973096302082	filter not met
DOCK9-AS2	ENSG00000260992.1_1	ENST00000562781.1_1	lncRNA	chr13	99087827	+	False	2.2121200569199715	1.182432098086862	1.6972760775034168	filter not met
CTB-60B18.18	ENSG00000268287.1_1	ENST00000599209.1_1	lncRNA	chr19	49064264	+	False	2.4706346993746022	0.9238577355379296	1.697246217456266	filter not met
CTD-2017C7.2	ENSG00000259088.1_1	ENST00000554859.1_1	lncRNA	chr14	101810320	-	False	1.8498779678442017	1.544607210800251	1.6972425893222265	filter not met
OVOL1-AS1	ENSG00000255120.5_1	['ENST00000527453.5_1', 'ENST00000534178.5_1']	lncRNA	chr11	65790026	-	False	1.7707888024369474	1.6236421844812412	1.6972154934590942	filter not met
MIR3622A	ENSG00000279302.2_2	ENST00000623825.1_2	lncRNA	chr8	27701194	+	False	2.0198252561883017	1.3744141631233329	1.6971197096558173	filter not met
RP11-10A14.5	ENSG00000248538.6_1	['ENST00000417333.6_1', 'ENST00000512942.6_1']	lncRNA	chr8	9188998	+	False	2.074426123065665	1.3194673474326035	1.6969467352491343	filter not met
RP11-114G22.1	ENSG00000256995.6_2	['ENST00000536744.5_1', 'ENST00000628326.1_1', 'ENST00000629824.2_1']	lncRNA	chr12	22699940	+	False	1.491292210575424	1.9025477743870465	1.6969199924812353	filter not met
RP11-28H5.2	ENSG00000271983.1_1	ENST00000607458.1_1	lncRNA	chr15	80693640	-	False	1.9577579838653911	1.4359124430705326	1.6968352134679618	filter not met
LINC00348	ENSG00000226846.1_1	ENST00000428761.1_1	lncRNA	chr13	71015100	+	False	1.50317310732443	1.8899752514817696	1.6965741794031	filter not met
CTD-3116E22.7	ENSG00000267612.1_1	ENST00000585880.1_1	lncRNA	chr19	9730853	+	False	1.4673288112256972	1.9257857419853743	1.6965572766055357	filter not met
LINC00339	ENSG00000218510.6_1	ENST00000635675.1_1	lncRNA	chr1	22024531	+	False	1.5211771774006768	1.871769243591498	1.6964732104960871	filter not met
RP11-359D14.2	ENSG00000233860.1_1	ENST00000452412.1_1	lncRNA	chr4	76758455	-	False	1.8892720780484848	1.5032288870092247	1.696250482528855	filter not met
RP5-1028K7.2	ENSG00000266088.5_1	ENST00000577557.1_1	lncRNA	chr17	40524846	+	False	1.8625974610251081	1.5297498199235893	1.6961736404743486	filter not met
LINC00894	ENSG00000235703.5_2	['ENST00000432696.1_1', 'ENST00000450989.5_1', 'ENST00000452864.1_1']	lncRNA	chrX	149945474	+	False	1.4628917693369563	1.9294517957152983	1.696171782526127	filter not met
LINC01132	ENSG00000227630.2_1	ENST00000437601.2_1	lncRNA	chr1	234723817	+	False	2.1130550402016226	1.279285339492251	1.6961701898469368	filter not met
AC005062.2	ENSG00000243004.5_2	ENST00000424516.1_1	lncRNA	chr7	20003427	-	False	1.0228474149425426	2.3694601666324333	1.6961537907874875	filter not met
AC012593.1	ENSG00000226994.7_1	ENST00000587791.5_1	lncRNA	chr2	34868394	+	False	1.8578397607008443	1.5343972080233332	1.6961184843620891	filter not met
RP11-253M7.1	ENSG00000259426.5_1	ENST00000558107.1_1	lncRNA	chr15	69414210	-	False	1.8052040447823368	1.587018912800919	1.6961114787916278	filter not met
AC034228.2	ENSG00000231585.1_1	ENST00000432558.1_1	lncRNA	chr5	132011351	+	False	1.7821736867352538	1.6100231849507076	1.6960984358429807	filter not met
CTD-2588C8.8	ENSG00000267024.1_1	ENST00000592220.1_1	lncRNA	chr19	34428317	-	False	0.6433311137247513	2.7488379782348624	1.6960845459798068	filter not met
GTF3C2-AS1	ENSG00000234945.7_2	ENST00000587586.5_1	lncRNA	chr2	27337223	+	False	2.1777690085909263	1.2143076512295463	1.6960383299102364	filter not met
CTC-308K20.1	ENSG00000204758.7_1	ENST00000520067.5_1	lncRNA	chr5	172958783	-	True	1.8041882624400003	1.5876008542210296	1.6958945583305152	0.9286774083109626
BACH1-IT2	ENSG00000228817.4_2	ENST00000626681.1_1	lncRNA	chr21	29370295	+	False	1.3782556490378488	2.0126824136888337	1.6954690313633414	filter not met
COLEC12	ENSG00000158270.11_2	ENST00000582147.1_1	diff. expr. mRNA	chr18	500700	-	False	1.6182131451561197	1.772535747335675	1.6953744462458973	filter not met
LINC00963	ENSG00000204054.13_2	ENST00000607931.1_1	lncRNA	chr9	129495457	+	False	1.7875076906326317	1.6028851026954103	1.6951963966640209	filter not met
RP11-495P10.6	ENSG00000234283.1_1	ENST00000428035.1_1	lncRNA	chr1	148280656	-	False	2.026394664499365	1.3639473393679626	1.695171001933664	filter not met
RP11-310P5.1	ENSG00000249650.1_1	ENST00000506629.1_1	lncRNA	chr5	612204	-	False	1.0524754647964127	2.3376873390327138	1.6950814019145637	filter not met
LINC00467	ENSG00000153363.12_2	ENST00000610948.1_1	lncRNA	chr1	211399146	+	False	2.1832847459603424	1.2067696999274495	1.695027222943896	filter not met
LRP1-AS	ENSG00000259125.1_1	ENST00000554476.1_1	lncRNA	chr12	57147706	-	False	2.2768483117326275	1.1129100252384572	1.6948791684855422	filter not met
RP11-391H12.8	ENSG00000276434.1_2	ENST00000621449.1_1	lncRNA	chr13	113339957	-	True	1.6769120588822108	1.7126618762234505	1.6947869675528306	0.924844973760521
RP11-762H8.1	ENSG00000259322.1_1	ENST00000560057.1_1	lncRNA	chr15	78293167	+	False	1.6789277805112703	1.7106335378937254	1.694780659202498	filter not met
LINC01152	ENSG00000256124.5_1	['ENST00000472655.3_1', 'ENST00000538693.1_1', 'ENST00000538810.5_1']	lncRNA	chr17	72030634	+	True	1.2818948797530203	2.1076123217388107	1.6947536007459156	0.924844973760521
RP11-178L8.9	ENSG00000269901.1_1	ENST00000602779.1_1	lncRNA	chr16	87362536	+	False	1.1361205719009526	2.2533716621230093	1.6947461170119809	filter not met
RP11-798K23.4	ENSG00000253652.1_1	ENST00000520758.1_1	lncRNA	chr5	179515656	-	False	1.5328634980114986	1.8562599135038151	1.694561705757657	filter not met
RP11-11N7.4	ENSG00000273175.1_1	ENST00000610145.1_1	lncRNA	chr1	244864690	+	False	2.1264204443934958	1.2625996541264242	1.6945100492599603	filter not met
CSTF3-AS1	ENSG00000247151.6_1	['ENST00000500025.2_1', 'ENST00000531870.5_1']	lncRNA	chr11	33161625	+	False	1.2346163859580783	2.154062735591625	1.6943395607748517	filter not met
CSTF3-AS1	ENSG00000247151.6_1	['ENST00000500025.2_1', 'ENST00000531870.5_1', 'ENST00000500025.2_1', 'ENST00000531870.5_1']	lncRNA	chr11	33161625	+	False	1.2346163859580783	2.154062735591625	1.6943395607748517	filter not met
